community_num	old_oai_id
2677047	oai:oaicat.oclc.org:SS7729463_7729463_8385683_CORNELL
2656751	oai:oaicat.oclc.org:SS7729441_7729441_9626838_CORNELL
12638248	oai:oaicat.oclc.org:SS7730635_7730635_10416655_LAWRENCE
455626	oai:oaicat.oclc.org:SS7729443_7729443_689466_CORNELL
9221686	oai:oaicat.oclc.org:SS7729463_7729463_8868622_CORNELL
9220252	oai:oaicat.oclc.org:SS7729463_7729463_8870070_CORNELL
2671596	oai:oaicat.oclc.org:SS7729463_7729463_8393975_CORNELL
9218373	oai:oaicat.oclc.org:SS7729463_7729463_8869352_CORNELL
9219495	oai:oaicat.oclc.org:SS7729463_7729463_8869490_CORNELL
2674480	oai:oaicat.oclc.org:SS7729463_7729463_8385182_CORNELL
2842798	oai:oaicat.oclc.org:SS7729997_7729997_8330704_TRINITY
293091	oai:oaicat.oclc.org:SS7729421_7729421_636069_DELW
2842278	oai:oaicat.oclc.org:SS7729997_7729997_8329843_TRINITY
14901016	oai:oaicat.oclc.org:SS7731126_7731126_10771150_RHODEIC
2962242	oai:oaicat.oclc.org:SS7730017_7730017_8437464_RHODE
18167911	oai:oaicat.oclc.org:SS7729995_7729995_12093505_CORNELL
307542	oai:oaicat.oclc.org:SS7729421_7729421_634296_DELW
20300083	oai:oaicat.oclc.org:SS7731720_7731720_12664095_ALLEGHENY
1651288	oai:oaicat.oclc.org:SS7730455_7730455_9053747_BRYN
595513	oai:oaicat.oclc.org:SS7730455_7730455_9053703_BRYN
1314966	oai:oaicat.oclc.org:SS7729499_7729499_6260916_CORNELL
595429	oai:oaicat.oclc.org:SS7730455_7730455_8785713_BRYN
203873	oai:oaicat.oclc.org:SS7729419_7729419_578038_CORNELL
9274197	oai:oaicat.oclc.org:SS7732183_7732183_12690932_JEFF
200791	oai:oaicat.oclc.org:SS7729419_7729419_578436_CORNELL
269372	oai:oaicat.oclc.org:SS7729439_7729439_682829_CORNELL
322643	oai:oaicat.oclc.org:SS7729440_7729440_618767_CORNELL
1518065	oai:oaicat.oclc.org:SS7729596_7729596_8303412_CORNELL
323722	oai:oaicat.oclc.org:SS7729440_7729440_616331_CORNELL
602615	oai:oaicat.oclc.org:SS7730455_7730455_8802902_BRYN
2943582	oai:oaicat.oclc.org:SS7729444_7729444_8345548_DELW
547712	oai:oaicat.oclc.org:SS7729995_7729995_8360034_CORNELL
323218	oai:oaicat.oclc.org:SS7729440_7729440_619820_CORNELL
9210290	oai:oaicat.oclc.org:SS7729596_7729596_9159199_CORNELL
1314115	oai:oaicat.oclc.org:SS7729499_7729499_8276729_CORNELL
295351	oai:oaicat.oclc.org:SS7729421_7729421_622004_DELW
22340265	oai:oaicat.oclc.org:SS7729975_7729975_12625693_TRINITY
15090821	oai:oaicat.oclc.org:SS7730635_7730635_11888479_LAWRENCE
2672447	oai:oaicat.oclc.org:SS7729463_7729463_8383381_CORNELL
22381248	oai:oaicat.oclc.org:SS7729975_7729975_12690160_TRINITY
9223627	oai:oaicat.oclc.org:SS7729463_7729463_8857646_CORNELL
22332946	oai:oaicat.oclc.org:SS7729975_7729975_12625888_TRINITY
2963319	oai:oaicat.oclc.org:SS7730017_7730017_8435510_RHODE
456751	oai:oaicat.oclc.org:SS7729443_7729443_691592_CORNELL
9223950	oai:oaicat.oclc.org:SS7729463_7729463_8858190_CORNELL
3721131	oai:oaicat.oclc.org:SS7729975_7729975_8484897_TRINITY
202984	oai:oaicat.oclc.org:SS7729419_7729419_576598_CORNELL
234938	oai:oaicat.oclc.org:SS7729473_7729473_3107762_CORNELL
294738	oai:oaicat.oclc.org:SS7729421_7729421_626148_DELW
10681409	oai:oaicat.oclc.org:SS7729975_7729975_9407119_TRINITY
4037220	oai:oaicat.oclc.org:SS7729975_7729975_8518233_TRINITY
1315027	oai:oaicat.oclc.org:SS7729499_7729499_6082924_CORNELL
8793807	oai:oaicat.oclc.org:SS7729975_7729975_8601503_TRINITY
1325827	oai:oaicat.oclc.org:SS7729499_7729499_8022493_CORNELL
297989	oai:oaicat.oclc.org:SS7729428_7729428_583463_CORNELL
1322544	oai:oaicat.oclc.org:SS7729499_7729499_8273489_CORNELL
306998	oai:oaicat.oclc.org:SS7729421_7729421_632519_DELW
2674648	oai:oaicat.oclc.org:SS7729463_7729463_8381520_CORNELL
299030	oai:oaicat.oclc.org:SS7729428_7729428_583573_CORNELL
2672165	oai:oaicat.oclc.org:SS7729463_7729463_8389016_CORNELL
1079109	oai:oaicat.oclc.org:SS7729596_7729596_6988750_CORNELL
9182517	oai:oaicat.oclc.org:SS7729975_7729975_8648525_TRINITY
3389416	oai:oaicat.oclc.org:SS7729975_7729975_8461208_TRINITY
2675097	oai:oaicat.oclc.org:SS7729463_7729463_8386649_CORNELL
9220747	oai:oaicat.oclc.org:SS7729463_7729463_8871477_CORNELL
1316919	oai:oaicat.oclc.org:SS7729499_7729499_5115197_CORNELL
1321966	oai:oaicat.oclc.org:SS7729499_7729499_6986374_CORNELL
19116936	oai:oaicat.oclc.org:SS7731291_7731291_11852603_GETTY
1313955	oai:oaicat.oclc.org:SS7729499_7729499_5891009_CORNELL
308964	oai:oaicat.oclc.org:SS7729421_7729421_638952_DELW
11177744	oai:oaicat.oclc.org:SS7729995_7729995_9826759_CORNELL
215503	oai:oaicat.oclc.org:SS7729473_7729473_2173363_CORNELL
297114	oai:oaicat.oclc.org:SS7729421_7729421_621050_DELW
12619613	oai:oaicat.oclc.org:SS7730739_7730739_10535809_BENNINGTON
9117186	oai:oaicat.oclc.org:SS7730437_7730437_8637610_BRYN
601960	oai:oaicat.oclc.org:SS7729995_7729995_8371476_CORNELL
234868	oai:oaicat.oclc.org:SS7729473_7729473_3109823_CORNELL
265951	oai:oaicat.oclc.org:SS7729441_7729441_589255_CORNELL
19308659	oai:oaicat.oclc.org:SS7731291_7731291_11864501_GETTY
294992	oai:oaicat.oclc.org:SS7729421_7729421_644085_DELW
544130	oai:oaicat.oclc.org:SS7729995_7729995_8436058_CORNELL
321672	oai:oaicat.oclc.org:SS7729440_7729440_614786_CORNELL
502933	oai:oaicat.oclc.org:SS7729539_7729539_1667733_CORNELL
293754	oai:oaicat.oclc.org:SS7729421_7729421_624780_DELW
503812	oai:oaicat.oclc.org:SS7729539_7729539_1667968_CORNELL
294013	oai:oaicat.oclc.org:SS7729421_7729421_643164_DELW
323715	oai:oaicat.oclc.org:SS7729440_7729440_620567_CORNELL
22019616	oai:oaicat.oclc.org:SS7729975_7729975_12351648_TRINITY
10998605	oai:oaicat.oclc.org:SS7730662_7730662_9741439_METHOD
503053	oai:oaicat.oclc.org:SS7729539_7729539_1668006_CORNELL
14905399	oai:oaicat.oclc.org:SS7731126_7731126_10772985_RHODEIC
17150347	oai:oaicat.oclc.org:SS7730662_7730662_10895198_METHOD
1650309	oai:oaicat.oclc.org:SS7729596_7729596_8333840_CORNELL
17356446	oai:oaicat.oclc.org:SS7731291_7731291_10908807_GETTY
22452164	oai:oaicat.oclc.org:SS7732188_7732188_12706960_JEFF
342253	oai:oaicat.oclc.org:SS7729436_7729436_612891_DELW
1650726	oai:oaicat.oclc.org:SS7729596_7729596_8334169_CORNELL
550829	oai:oaicat.oclc.org:SS7729995_7729995_8366761_CORNELL
2121979	oai:oaicat.oclc.org:SS7729441_7729441_9625182_CORNELL
768137	oai:oaicat.oclc.org:SS7729467_7729467_745115_DELW
2671610	oai:oaicat.oclc.org:SS7729463_7729463_8385600_CORNELL
270259	oai:oaicat.oclc.org:SS7729422_7729422_579109_DELW
234719	oai:oaicat.oclc.org:SS7729473_7729473_774834_CORNELL
9218342	oai:oaicat.oclc.org:SS7729463_7729463_8869269_CORNELL
15591507	oai:oaicat.oclc.org:SS7729995_7729995_11926553_CORNELL
504280	oai:oaicat.oclc.org:SS7729538_7729538_1669390_CORNELL
1315737	oai:oaicat.oclc.org:SS7729499_7729499_6261080_CORNELL
1353872	oai:oaicat.oclc.org:SS7729495_7729495_8277545_WASH
298478	oai:oaicat.oclc.org:SS7729428_7729428_582141_CORNELL
2676724	oai:oaicat.oclc.org:SS7729463_7729463_8393136_CORNELL
2842396	oai:oaicat.oclc.org:SS7729997_7729997_8330097_TRINITY
324551	oai:oaicat.oclc.org:SS7729421_7729421_633897_DELW
767758	oai:oaicat.oclc.org:SS7729471_7729471_746165_DELW
325974	oai:oaicat.oclc.org:SS7729421_7729421_641730_DELW
9408461	oai:oaicat.oclc.org:SS7730507_7730507_8920857_RHODE
350735	oai:oaicat.oclc.org:SS7729418_7729418_607532_COLBY
14900861	oai:oaicat.oclc.org:SS7731126_7731126_10770852_RHODEIC
9218726	oai:oaicat.oclc.org:SS7729463_7729463_8861825_CORNELL
1405561	oai:oaicat.oclc.org:SS7729596_7729596_3044507_CORNELL
2941391	oai:oaicat.oclc.org:SS7729444_7729444_8344951_DELW
1780322	oai:oaicat.oclc.org:SS7729596_7729596_9153745_CORNELL
2672573	oai:oaicat.oclc.org:SS7729463_7729463_8386900_CORNELL
2674558	oai:oaicat.oclc.org:SS7729463_7729463_8390379_CORNELL
9221534	oai:oaicat.oclc.org:SS7729463_7729463_8871181_CORNELL
927004	oai:oaicat.oclc.org:SS7729596_7729596_3044953_CORNELL
9219003	oai:oaicat.oclc.org:SS7729463_7729463_8862440_CORNELL
2676070	oai:oaicat.oclc.org:SS7729463_7729463_8387616_CORNELL
2676099	oai:oaicat.oclc.org:SS7729463_7729463_8387646_CORNELL
2676713	oai:oaicat.oclc.org:SS7729463_7729463_8391248_CORNELL
1079125	oai:oaicat.oclc.org:SS7729596_7729596_6990534_CORNELL
203762	oai:oaicat.oclc.org:SS7729419_7729419_578004_CORNELL
9223320	oai:oaicat.oclc.org:SS7729463_7729463_8858046_CORNELL
455893	oai:oaicat.oclc.org:SS7729443_7729443_690893_CORNELL
2963038	oai:oaicat.oclc.org:SS7730017_7730017_8436476_RHODE
20405438	oai:oaicat.oclc.org:SS7730635_7730635_11895518_LAWRENCE
1318310	oai:oaicat.oclc.org:SS7729499_7729499_4973518_CORNELL
296897	oai:oaicat.oclc.org:SS7729421_7729421_630061_DELW
297394	oai:oaicat.oclc.org:SS7729421_7729421_622094_DELW
319659	oai:oaicat.oclc.org:SS7729456_7729456_613486_CORNELL
1320760	oai:oaicat.oclc.org:SS7729499_7729499_5730410_CORNELL
22330831	oai:oaicat.oclc.org:SS7729975_7729975_12621129_TRINITY
1322873	oai:oaicat.oclc.org:SS7729499_7729499_7454035_CORNELL
2962946	oai:oaicat.oclc.org:SS7730017_7730017_8436294_RHODE
308034	oai:oaicat.oclc.org:SS7729421_7729421_649725_DELW
2673765	oai:oaicat.oclc.org:SS7729463_7729463_8380935_CORNELL
9013672	oai:oaicat.oclc.org:SS7729975_7729975_8614784_TRINITY
1317652	oai:oaicat.oclc.org:SS7729499_7729499_6000996_CORNELL
1517271	oai:oaicat.oclc.org:SS7729596_7729596_6996774_CORNELL
624244	oai:oaicat.oclc.org:SS7729995_7729995_8372088_CORNELL
4037143	oai:oaicat.oclc.org:SS7729975_7729975_8518079_TRINITY
8793763	oai:oaicat.oclc.org:SS7729975_7729975_8601415_TRINITY
307089	oai:oaicat.oclc.org:SS7729421_7729421_632603_DELW
548422	oai:oaicat.oclc.org:SS7729995_7729995_8361449_CORNELL
22120557	oai:oaicat.oclc.org:SS7729975_7729975_12418623_TRINITY
9217933	oai:oaicat.oclc.org:SS7729463_7729463_8867207_CORNELL
306067	oai:oaicat.oclc.org:SS7729421_7729421_646413_DELW
455489	oai:oaicat.oclc.org:SS7729472_7729472_3051066_CORNELL
299377	oai:oaicat.oclc.org:SS7729428_7729428_583263_CORNELL
303259	oai:oaicat.oclc.org:SS7729441_7729441_590035_CORNELL
574817	oai:oaicat.oclc.org:SS7729995_7729995_8371014_CORNELL
18010934	oai:oaicat.oclc.org:SS7730635_7730635_10942636_LAWRENCE
12638659	oai:oaicat.oclc.org:SS7730739_7730739_10535839_BENNINGTON
9116870	oai:oaicat.oclc.org:SS7730437_7730437_8636980_BRYN
325362	oai:oaicat.oclc.org:SS7729421_7729421_638115_DELW
502945	oai:oaicat.oclc.org:SS7729539_7729539_1666667_CORNELL
1334349	oai:oaicat.oclc.org:SS7729472_7729472_8406467_CORNELL
2679310	oai:oaicat.oclc.org:SS7729463_7729463_8386238_CORNELL
22406564	oai:oaicat.oclc.org:SS7732182_7732182_12711280_TRINITY
13087423	oai:oaicat.oclc.org:SS7730635_7730635_10795821_LAWRENCE
9116668	oai:oaicat.oclc.org:SS7730437_7730437_8636580_BRYN
11177417	oai:oaicat.oclc.org:SS7729995_7729995_9826105_CORNELL
3902587	oai:oaicat.oclc.org:SS7729975_7729975_8493252_TRINITY
9223723	oai:oaicat.oclc.org:SS7729463_7729463_8858555_CORNELL
293829	oai:oaicat.oclc.org:SS7729421_7729421_642984_DELW
10775652	oai:oaicat.oclc.org:SS7730616_7730616_10031671_SAINTMARY
13046673	oai:oaicat.oclc.org:SS7729975_7729975_10516540_TRINITY
10118711	oai:oaicat.oclc.org:SS7729596_7729596_9623401_CORNELL
2842582	oai:oaicat.oclc.org:SS7729997_7729997_8329380_TRINITY
1312482	oai:oaicat.oclc.org:SS7729995_7729995_8372916_CORNELL
294740	oai:oaicat.oclc.org:SS7729421_7729421_643782_DELW
322339	oai:oaicat.oclc.org:SS7729440_7729440_615560_CORNELL
8590222	oai:oaicat.oclc.org:SS7729975_7729975_8591483_TRINITY
9221990	oai:oaicat.oclc.org:SS7729463_7729463_8859751_CORNELL
21847192	oai:oaicat.oclc.org:SS7729975_7729975_12152661_TRINITY
10775563	oai:oaicat.oclc.org:SS7730616_7730616_9599400_SAINTMARY
21734831	oai:oaicat.oclc.org:SS7729975_7729975_12095881_TRINITY
1650636	oai:oaicat.oclc.org:SS7729596_7729596_8333730_CORNELL
270211	oai:oaicat.oclc.org:SS7729422_7729422_579033_DELW
1406466	oai:oaicat.oclc.org:SS7729596_7729596_3048618_CORNELL
2676308	oai:oaicat.oclc.org:SS7729463_7729463_8379151_CORNELL
9220804	oai:oaicat.oclc.org:SS7729463_7729463_8868528_CORNELL
2678246	oai:oaicat.oclc.org:SS7729463_7729463_8379459_CORNELL
456298	oai:oaicat.oclc.org:SS7729443_7729443_690227_CORNELL
2676325	oai:oaicat.oclc.org:SS7729463_7729463_8393944_CORNELL
1650579	oai:oaicat.oclc.org:SS7729596_7729596_8333543_CORNELL
295100	oai:oaicat.oclc.org:SS7729421_7729421_622937_DELW
9222112	oai:oaicat.oclc.org:SS7729463_7729463_8861311_CORNELL
308371	oai:oaicat.oclc.org:SS7729421_7729421_635385_DELW
1107902	oai:oaicat.oclc.org:SS7730455_7730455_8806977_BRYN
1353536	oai:oaicat.oclc.org:SS7729495_7729495_8277405_WASH
311108	oai:oaicat.oclc.org:SS7729421_7729421_633579_DELW
20300141	oai:oaicat.oclc.org:SS7731720_7731720_12664210_ALLEGHENY
15067336	oai:oaicat.oclc.org:SS7731126_7731126_10771857_RHODEIC
14900887	oai:oaicat.oclc.org:SS7731126_7731126_10770904_RHODEIC
549587	oai:oaicat.oclc.org:SS7729995_7729995_8364472_CORNELL
9481636	oai:oaicat.oclc.org:SS7730017_7730017_8918742_RHODE
12820201	oai:oaicat.oclc.org:SS7731269_7731269_10892914_KANSAS
550298	oai:oaicat.oclc.org:SS7729995_7729995_8365815_CORNELL
9221244	oai:oaicat.oclc.org:SS7729463_7729463_8870706_CORNELL
2676114	oai:oaicat.oclc.org:SS7729463_7729463_8387664_CORNELL
201234	oai:oaicat.oclc.org:SS7729419_7729419_575914_CORNELL
1517606	oai:oaicat.oclc.org:SS7729596_7729596_6999413_CORNELL
9274162	oai:oaicat.oclc.org:SS7732183_7732183_12690807_JEFF
3382849	oai:oaicat.oclc.org:SS7729975_7729975_8457801_TRINITY
1780561	oai:oaicat.oclc.org:SS7729596_7729596_9154107_CORNELL
9221604	oai:oaicat.oclc.org:SS7729463_7729463_8871343_CORNELL
322502	oai:oaicat.oclc.org:SS7729440_7729440_618470_CORNELL
1405574	oai:oaicat.oclc.org:SS7729596_7729596_3044512_CORNELL
2674040	oai:oaicat.oclc.org:SS7729463_7729463_8391658_CORNELL
323090	oai:oaicat.oclc.org:SS7729440_7729440_619604_CORNELL
324745	oai:oaicat.oclc.org:SS7729421_7729421_636522_DELW
2941222	oai:oaicat.oclc.org:SS7729444_7729444_8344960_DELW
547263	oai:oaicat.oclc.org:SS7729995_7729995_8359945_CORNELL
203368	oai:oaicat.oclc.org:SS7729419_7729419_577580_CORNELL
9711574	oai:oaicat.oclc.org:SS7729975_7729975_8978355_TRINITY
925131	oai:oaicat.oclc.org:SS7729473_7729473_3106191_CORNELL
544463	oai:oaicat.oclc.org:SS7729995_7729995_8355363_CORNELL
215608	oai:oaicat.oclc.org:SS7729473_7729473_2173492_CORNELL
22322090	oai:oaicat.oclc.org:SS7729975_7729975_12684644_TRINITY
9210239	oai:oaicat.oclc.org:SS7729596_7729596_9159123_CORNELL
9223657	oai:oaicat.oclc.org:SS7729463_7729463_8857962_CORNELL
296442	oai:oaicat.oclc.org:SS7729421_7729421_629445_DELW
325215	oai:oaicat.oclc.org:SS7729421_7729421_628369_DELW
2861696	oai:oaicat.oclc.org:SS7729596_7729596_9157843_CORNELL
1313470	oai:oaicat.oclc.org:SS7729499_7729499_4942816_CORNELL
1318044	oai:oaicat.oclc.org:SS7729499_7729499_8274780_CORNELL
296057	oai:oaicat.oclc.org:SS7729421_7729421_640215_DELW
1486972	oai:oaicat.oclc.org:SS7729596_7729596_6996018_CORNELL
1405938	oai:oaicat.oclc.org:SS7729596_7729596_3049254_CORNELL
9217899	oai:oaicat.oclc.org:SS7729463_7729463_8867151_CORNELL
22144177	oai:oaicat.oclc.org:SS7729975_7729975_12511958_TRINITY
573925	oai:oaicat.oclc.org:SS7729995_7729995_8368324_CORNELL
548561	oai:oaicat.oclc.org:SS7729995_7729995_8361930_CORNELL
2677584	oai:oaicat.oclc.org:SS7729463_7729463_8381422_CORNELL
1333834	oai:oaicat.oclc.org:SS7729472_7729472_8405963_CORNELL
575520	oai:oaicat.oclc.org:SS7729995_7729995_8372386_CORNELL
294568	oai:oaicat.oclc.org:SS7729421_7729421_625875_DELW
306113	oai:oaicat.oclc.org:SS7729421_7729421_631456_DELW
1334297	oai:oaicat.oclc.org:SS7729472_7729472_8406395_CORNELL
306954	oai:oaicat.oclc.org:SS7729421_7729421_632471_DELW
13087505	oai:oaicat.oclc.org:SS7730635_7730635_10535130_LAWRENCE
1316156	oai:oaicat.oclc.org:SS7729499_7729499_6259165_CORNELL
575053	oai:oaicat.oclc.org:SS7729995_7729995_8370814_CORNELL
2671993	oai:oaicat.oclc.org:SS7729463_7729463_8387982_CORNELL
9220735	oai:oaicat.oclc.org:SS7729463_7729463_8871458_CORNELL
1314371	oai:oaicat.oclc.org:SS7729499_7729499_5999921_CORNELL
19116943	oai:oaicat.oclc.org:SS7731291_7731291_11852617_GETTY
19120640	oai:oaicat.oclc.org:SS7731291_7731291_11856043_GETTY
502869	oai:oaicat.oclc.org:SS7729539_7729539_1666366_CORNELL
1391279	oai:oaicat.oclc.org:SS7729499_7729499_5812777_CORNELL
15107098	oai:oaicat.oclc.org:SS7730615_7730615_10786634_ILLINOIS
1712204	oai:oaicat.oclc.org:SS7729596_7729596_8477275_CORNELL
17200251	oai:oaicat.oclc.org:SS7731300_7731300_10955424_CUNY
1316573	oai:oaicat.oclc.org:SS7729499_7729499_5114446_CORNELL
12653107	oai:oaicat.oclc.org:SS7730739_7730739_10535502_BENNINGTON
9222810	oai:oaicat.oclc.org:SS7729463_7729463_8859124_CORNELL
310787	oai:oaicat.oclc.org:SS7729421_7729421_654277_DELW
503590	oai:oaicat.oclc.org:SS7729539_7729539_1667712_CORNELL
294362	oai:oaicat.oclc.org:SS7729421_7729421_625503_DELW
9222572	oai:oaicat.oclc.org:SS7729463_7729463_8859685_CORNELL
310801	oai:oaicat.oclc.org:SS7729421_7729421_654307_DELW
18848769	oai:oaicat.oclc.org:SS7731342_7731342_11826087_TRINITY
9217865	oai:oaicat.oclc.org:SS7729463_7729463_8860124_CORNELL
9222899	oai:oaicat.oclc.org:SS7729463_7729463_8860176_CORNELL
2014189	oai:oaicat.oclc.org:SS7729795_7729795_8274059_BRYN
2962899	oai:oaicat.oclc.org:SS7730017_7730017_8405296_RHODE
296511	oai:oaicat.oclc.org:SS7729421_7729421_644916_DELW
3424757	oai:oaicat.oclc.org:SS7730136_7730136_8492542_DELW
9217974	oai:oaicat.oclc.org:SS7729463_7729463_8868675_CORNELL
2122262	oai:oaicat.oclc.org:SS7729441_7729441_9625628_CORNELL
548625	oai:oaicat.oclc.org:SS7729995_7729995_8362358_CORNELL
550921	oai:oaicat.oclc.org:SS7729995_7729995_8367246_CORNELL
574926	oai:oaicat.oclc.org:SS7729995_7729995_8370072_CORNELL
2679081	oai:oaicat.oclc.org:SS7729463_7729463_8385201_CORNELL
2672647	oai:oaicat.oclc.org:SS7729463_7729463_8380668_CORNELL
1406429	oai:oaicat.oclc.org:SS7729596_7729596_3047616_CORNELL
456362	oai:oaicat.oclc.org:SS7729443_7729443_690257_CORNELL
927454	oai:oaicat.oclc.org:SS7729596_7729596_3048087_CORNELL
215791	oai:oaicat.oclc.org:SS7729473_7729473_773684_CORNELL
2672995	oai:oaicat.oclc.org:SS7729463_7729463_8380618_CORNELL
455734	oai:oaicat.oclc.org:SS7729443_7729443_689280_CORNELL
293075	oai:oaicat.oclc.org:SS7729421_7729421_623949_DELW
308421	oai:oaicat.oclc.org:SS7729421_7729421_650562_DELW
1355858	oai:oaicat.oclc.org:SS7729495_7729495_8278395_WASH
11056732	oai:oaicat.oclc.org:SS7730635_7730635_9748837_LAWRENCE
2676015	oai:oaicat.oclc.org:SS7729463_7729463_8393697_CORNELL
539586	oai:oaicat.oclc.org:SS7729737_7729737_7810736_BRYN
1723889	oai:oaicat.oclc.org:SS7730455_7730455_8929808_BRYN
372815	oai:oaicat.oclc.org:SS7729438_7729438_599076_CORNELL
15067514	oai:oaicat.oclc.org:SS7731126_7731126_10771948_RHODEIC
1651271	oai:oaicat.oclc.org:SS7730455_7730455_9829221_BRYN
308110	oai:oaicat.oclc.org:SS7729421_7729421_649890_DELW
15067537	oai:oaicat.oclc.org:SS7731126_7731126_10772054_RHODEIC
550047	oai:oaicat.oclc.org:SS7729995_7729995_8365781_CORNELL
3204308	oai:oaicat.oclc.org:SS7729975_7729975_8423470_TRINITY
314322	oai:oaicat.oclc.org:SS7729429_7729429_579935_CORNELL
1851267	oai:oaicat.oclc.org:SS7730455_7730455_8786554_BRYN
3386147	oai:oaicat.oclc.org:SS7729429_7729429_9240347_CORNELL
927308	oai:oaicat.oclc.org:SS7729596_7729596_3044420_CORNELL
2674983	oai:oaicat.oclc.org:SS7729463_7729463_8390784_CORNELL
511472	oai:oaicat.oclc.org:SS7730455_7730455_8806805_BRYN
1317586	oai:oaicat.oclc.org:SS7729499_7729499_5807673_CORNELL
310982	oai:oaicat.oclc.org:SS7729421_7729421_654724_DELW
9221565	oai:oaicat.oclc.org:SS7729463_7729463_8871264_CORNELL
22452032	oai:oaicat.oclc.org:SS7732188_7732188_12706571_JEFF
1780473	oai:oaicat.oclc.org:SS7729596_7729596_9153975_CORNELL
9222165	oai:oaicat.oclc.org:SS7729463_7729463_8862026_CORNELL
322602	oai:oaicat.oclc.org:SS7729440_7729440_618560_CORNELL
3386397	oai:oaicat.oclc.org:SS7729429_7729429_9240847_CORNELL
269185	oai:oaicat.oclc.org:SS7729439_7729439_683594_CORNELL
9224212	oai:oaicat.oclc.org:SS7729463_7729463_8857906_CORNELL
308014	oai:oaicat.oclc.org:SS7729421_7729421_649683_DELW
9209946	oai:oaicat.oclc.org:SS7729596_7729596_9158695_CORNELL
13621439	oai:oaicat.oclc.org:SS7730795_7730795_10557365_GETTY
295586	oai:oaicat.oclc.org:SS7729421_7729421_627993_DELW
307318	oai:oaicat.oclc.org:SS7729421_7729421_648903_DELW
1314429	oai:oaicat.oclc.org:SS7729499_7729499_4942800_CORNELL
201151	oai:oaicat.oclc.org:SS7729419_7729419_577200_CORNELL
325714	oai:oaicat.oclc.org:SS7729421_7729421_640419_DELW
290920	oai:oaicat.oclc.org:SS7729428_7729428_581601_CORNELL
574244	oai:oaicat.oclc.org:SS7729995_7729995_8369030_CORNELL
309673	oai:oaicat.oclc.org:SS7729421_7729421_640668_DELW
319561	oai:oaicat.oclc.org:SS7729456_7729456_613402_CORNELL
297315	oai:oaicat.oclc.org:SS7729421_7729421_631045_DELW
1313361	oai:oaicat.oclc.org:SS7729499_7729499_6259995_CORNELL
573767	oai:oaicat.oclc.org:SS7729995_7729995_8368544_CORNELL
202690	oai:oaicat.oclc.org:SS7729419_7729419_574528_CORNELL
548852	oai:oaicat.oclc.org:SS7729995_7729995_8362211_CORNELL
2942975	oai:oaicat.oclc.org:SS7729444_7729444_8343943_DELW
547995	oai:oaicat.oclc.org:SS7729995_7729995_8361454_CORNELL
9217577	oai:oaicat.oclc.org:SS7729463_7729463_8866655_CORNELL
415870	oai:oaicat.oclc.org:SS7729421_7729421_657625_DELW
1313798	oai:oaicat.oclc.org:SS7729499_7729499_6260380_CORNELL
308899	oai:oaicat.oclc.org:SS7729421_7729421_651600_DELW
9220999	oai:oaicat.oclc.org:SS7729463_7729463_8867359_CORNELL
299189	oai:oaicat.oclc.org:SS7729428_7729428_582987_CORNELL
9221625	oai:oaicat.oclc.org:SS7729463_7729463_8871874_CORNELL
2160346	oai:oaicat.oclc.org:SS7729795_7729795_8312325_BRYN
1315930	oai:oaicat.oclc.org:SS7729499_7729499_5115115_CORNELL
10700079	oai:oaicat.oclc.org:SS7730635_7730635_10528215_LAWRENCE
2678293	oai:oaicat.oclc.org:SS7729463_7729463_8382417_CORNELL
2861326	oai:oaicat.oclc.org:SS7729596_7729596_9157209_CORNELL
201641	oai:oaicat.oclc.org:SS7729419_7729419_572854_CORNELL
11177800	oai:oaicat.oclc.org:SS7729995_7729995_9826871_CORNELL
158811	oai:oaicat.oclc.org:SS7729417_7729417_571982_CORNELL
2676392	oai:oaicat.oclc.org:SS7729463_7729463_8388513_CORNELL
10918267	oai:oaicat.oclc.org:AWSS35953_35953_29671176
9318558	oai:oaicat.oclc.org:SS7730477_7730477_8792456_CUNY
9222835	oai:oaicat.oclc.org:SS7729463_7729463_8859416_CORNELL
9222743	oai:oaicat.oclc.org:SS7729463_7729463_8858656_CORNELL
21953499	oai:oaicat.oclc.org:SS7729975_7729975_12152339_TRINITY
295278	oai:oaicat.oclc.org:SS7729421_7729421_644382_DELW
1312678	oai:oaicat.oclc.org:SS7729995_7729995_8373262_CORNELL
2677439	oai:oaicat.oclc.org:SS7729463_7729463_8384040_CORNELL
21556160	oai:oaicat.oclc.org:SS7729418_7729418_12072241_COLBY
9223115	oai:oaicat.oclc.org:SS7729463_7729463_8858795_CORNELL
3815744	oai:oaicat.oclc.org:SS7729975_7729975_8486051_TRINITY
9221026	oai:oaicat.oclc.org:SS7729463_7729463_8864963_CORNELL
8329854	oai:oaicat.oclc.org:SS7729995_7729995_10131621_CORNELL
9220048	oai:oaicat.oclc.org:SS7729463_7729463_8869432_CORNELL
456559	oai:oaicat.oclc.org:SS7729443_7729443_690038_CORNELL
1650376	oai:oaicat.oclc.org:SS7729596_7729596_8334190_CORNELL
9219344	oai:oaicat.oclc.org:SS7729463_7729463_8869078_CORNELL
571836	oai:oaicat.oclc.org:SS7729995_7729995_10344033_CORNELL
22613745	oai:oaicat.oclc.org:SS7729975_7729975_12732350_TRINITY
2352880	oai:oaicat.oclc.org:SS7729875_7729875_8289667_CORNELL
2674191	oai:oaicat.oclc.org:SS7729463_7729463_8391830_CORNELL
